Unnamed: 0,accident_year,total_accidents,temp_C,precip_mm,wind_avg_ms,visibility_range,temp_trend,precip_trend,wind_trend,visibility_trend,high_risk_weather
0,2017.0,2384,11.116712328767123,2.555068493150685,4.806027397260274,22541.64383561644,,,,,0
1,2018.0,2685,11.505753424657534,1.5169863013698632,4.801643835616438,22850.41095890411,0.03499605678233442,-0.4062835084709414,-0.0009120966822484533,0.013697631172745695,0
2,2019.0,3961,11.324931506849316,2.3493150684931505,4.885205479452055,22981.64383561644,-0.015715782455471894,0.5486725663716812,0.017402715964852433,0.0057431298259076335,0
3,2020.0,3052,11.810655737704918,2.3674863387978142,5.197267759562842,23376.775956284157,0.04288981620434851,0.007734709808982165,0.06387904898235508,0.0171933793550203,0
4,2021.0,3599,10.611506849315068,2.3465753424657536,4.543287671232877,23972.328767123287,-0.10153110166115742,-0.008832573176611902,-0.12583151736345666,0.025476259512981825,0
5,2022.0,3754,11.858356164383562,2.2356164383561645,4.732602739726028,25016.712328767124,0.117499741815553,-0.04728546409807355,0.0416691792799857,0.04356621218528223,0
6,2023.0,4660,11.980547945205478,2.985753424657534,5.212054794520548,22463.835616438355,0.010304276505787469,0.3355392156862742,0.10130832464976258,-0.1020468508722937,0
